instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
BCD_FO|2154704,2154704,JPYINR2451059.75CE,JPYINR,0.0025,10-05-2024,59.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154707,2154707,USDINR2451079.75PE,USDINR,0.0025,10-05-2024,79.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154709,2154709,GBPINR24510102.75CE,GBPINR,2.2425,10-05-2024,102.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154710,2154710,EURINR2451091.75PE,EURINR,1.8075,10-05-2024,91.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154711,2154711,GBPINR24510104.25CE,GBPINR,0.85,10-05-2024,104.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154714,2154714,EURINR2451093.25PE,EURINR,3.3075,10-05-2024,93.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154716,2154716,USDINR2451079.75CE,USDINR,3.7775,10-05-2024,79.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154717,2154717,JPYINR2451057.75PE,JPYINR,3.4275,10-05-2024,57.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154720,2154720,JPYINR2451059.25PE,JPYINR,4.925,10-05-2024,59.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154722,2154722,GBPINR24510106.75PE,GBPINR,1.7675,10-05-2024,106.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154723,2154723,EURINR2451091.75CE,EURINR,0.0025,10-05-2024,91.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154725,2154725,GBPINR24510108.25PE,GBPINR,3.2575,10-05-2024,108.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154726,2154726,EURINR2451093.25CE,EURINR,0.0025,10-05-2024,93.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154727,2154727,JPYINR2451051.75PE,JPYINR,0.0025,10-05-2024,51.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154732,2154732,JPYINR2451053.25PE,JPYINR,0.0075,10-05-2024,53.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154739,2154739,GBPINR24510102.25PE,GBPINR,0.0025,10-05-2024,102.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154744,2154744,GBPINR24510106.75CE,GBPINR,0.01,10-05-2024,106.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154745,2154745,GBPINR24510108.25CE,GBPINR,0.0025,10-05-2024,108.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154752,2154752,GBPINR24510102.25CE,GBPINR,2.7425,10-05-2024,102.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154756,2154756,EURINR2451089.5PE,EURINR,0.1,10-05-2024,89.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2172289,2172289,USDINR2471284CE,USDINR,0.1725,12-07-2024,84,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2172290,2172290,JPYINR2471251.25CE,JPYINR,3.74,12-07-2024,51.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2172296,2172296,USDINR2471280.5PE,USDINR,0.0025,12-07-2024,80.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154817,2154817,GBPINR24517106.5CE,GBPINR,0.1375,17-05-2024,106.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154820,2154820,GBPINR24517108CE,GBPINR,0.015,17-05-2024,108,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154822,2154822,EURINR2451793.5PE,EURINR,3.5075,17-05-2024,93.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154824,2154824,GBPINR24517100.5CE,GBPINR,4.5175,17-05-2024,100.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154829,2154829,GBPINR2451799.75CE,GBPINR,5.2675,17-05-2024,99.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2172301,2172301,GBPINR24712106.25CE,GBPINR,1.0925,12-07-2024,106.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154832,2154832,JPYINR2451759.5PE,JPYINR,5.1025,17-05-2024,59.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154837,2154837,EURINR2451793.5CE,EURINR,0.0025,17-05-2024,93.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154842,2154842,GBPINR24517106PE,GBPINR,1.225,17-05-2024,106,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2172303,2172303,USDINR2471283.75PE,USDINR,0.26,12-07-2024,83.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154845,2154845,GBPINR24517100PE,GBPINR,0.0025,17-05-2024,100,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154850,2154850,GBPINR24517106CE,GBPINR,0.2425,17-05-2024,106,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154851,2154851,EURINR2451791.5PE,EURINR,1.5525,17-05-2024,91.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154853,2154853,EURINR2451793PE,EURINR,3.01,17-05-2024,93,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154854,2154854,GBPINR24517100CE,GBPINR,5.0175,17-05-2024,100,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2172305,2172305,USDINR2471285.25PE,USDINR,1.475,12-07-2024,85.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154858,2154858,JPYINR2451757.5PE,JPYINR,3.1075,17-05-2024,57.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154859,2154859,JPYINR2451759PE,JPYINR,4.6025,17-05-2024,59,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154860,2154860,EURINR2451791.5CE,EURINR,0.0425,17-05-2024,91.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2172306,2172306,GBPINR24712108.75PE,GBPINR,3.6725,12-07-2024,108.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154862,2154862,EURINR2451793CE,EURINR,0.0025,17-05-2024,93,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154863,2154863,JPYINR2451751.5PE,JPYINR,0.0025,17-05-2024,51.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154864,2154864,GBPINR24517102.5PE,GBPINR,0.03,17-05-2024,102.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154865,2154865,JPYINR2451753PE,JPYINR,0.0325,17-05-2024,53,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154866,2154866,GBPINR24517104PE,GBPINR,0.2275,17-05-2024,104,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154873,2154873,GBPINR24517102.5CE,GBPINR,2.5475,17-05-2024,102.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154874,2154874,JPYINR2451753CE,JPYINR,1.4175,17-05-2024,53,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154875,2154875,GBPINR24517104CE,GBPINR,1.2475,17-05-2024,104,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154877,2154877,EURINR2451791PE,EURINR,1.1175,17-05-2024,91,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154882,2154882,JPYINR2451755.5PE,JPYINR,1.175,17-05-2024,55.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154883,2154883,JPYINR2451757PE,JPYINR,2.6075,17-05-2024,57,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154884,2154884,EURINR2451791CE,EURINR,0.1075,17-05-2024,91,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154885,2154885,JPYINR2451751PE,JPYINR,0.0025,17-05-2024,51,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154886,2154886,JPYINR2451755.5CE,JPYINR,0.065,17-05-2024,55.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154887,2154887,GBPINR24517109.75PE,GBPINR,4.73,17-05-2024,109.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154893,2154893,GBPINR24517103.75PE,GBPINR,0.1725,17-05-2024,103.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154894,2154894,JPYINR2451751CE,JPYINR,3.3825,17-05-2024,51,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154898,2154898,GBPINR24517109.75CE,GBPINR,0.0025,17-05-2024,109.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154901,2154901,JPYINR2451753.5PE,JPYINR,0.095,17-05-2024,53.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154902,2154902,GBPINR24517103.75CE,GBPINR,1.44,17-05-2024,103.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154904,2154904,GBPINR24517105.25CE,GBPINR,0.5025,17-05-2024,105.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154909,2154909,GBPINR24517107.75PE,GBPINR,2.755,17-05-2024,107.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154911,2154911,JPYINR2451758.25PE,JPYINR,3.855,17-05-2024,58.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154912,2154912,JPYINR2451755CE,JPYINR,0.16,17-05-2024,55,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154913,2154913,GBPINR24517109.25PE,GBPINR,4.23,17-05-2024,109.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154914,2154914,GBPINR24517101.75PE,GBPINR,0.0075,17-05-2024,101.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154918,2154918,GBPINR24517107.75CE,GBPINR,0.025,17-05-2024,107.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154919,2154919,JPYINR2451758.25CE,JPYINR,0.0025,17-05-2024,58.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154921,2154921,GBPINR24517109.25CE,GBPINR,0.0025,17-05-2024,109.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154923,2154923,GBPINR24517101.75CE,GBPINR,3.275,17-05-2024,101.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154925,2154925,EURINR2451790.25PE,EURINR,0.58,17-05-2024,90.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154931,2154931,JPYINR2451754.75PE,JPYINR,0.5975,17-05-2024,54.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154932,2154932,GBPINR24517105.75PE,GBPINR,1.045,17-05-2024,105.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154934,2154934,JPYINR2451756.25PE,JPYINR,1.87,17-05-2024,56.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154936,2154936,GBPINR24517107.25PE,GBPINR,2.2825,17-05-2024,107.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154937,2154937,EURINR2451790.25CE,EURINR,0.32,17-05-2024,90.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154945,2154945,JPYINR2451754.75CE,JPYINR,0.235,17-05-2024,54.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154946,2154946,GBPINR24517105.75CE,GBPINR,0.315,17-05-2024,105.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154947,2154947,JPYINR2451756.25CE,JPYINR,0.0125,17-05-2024,56.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154953,2154953,EURINR2451792.75PE,EURINR,2.7625,17-05-2024,92.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154955,2154955,EURINR2451794.25PE,EURINR,4.2575,17-05-2024,94.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154959,2154959,GBPINR24517101.25CE,GBPINR,3.77,17-05-2024,101.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154966,2154966,JPYINR2451758.75PE,JPYINR,4.3525,17-05-2024,58.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154968,2154968,USDINR2451785.5PE,USDINR,1.95,17-05-2024,85.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154969,2154969,EURINR2451792.75CE,EURINR,0.0025,17-05-2024,92.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154973,2154973,EURINR2451794.25CE,EURINR,0.0025,17-05-2024,94.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154975,2154975,JPYINR2451752.75PE,JPYINR,0.0175,17-05-2024,52.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154980,2154980,JPYINR2451758.75CE,JPYINR,0.0025,17-05-2024,58.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154981,2154981,USDINR2451785.5CE,USDINR,0.0025,17-05-2024,85.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154984,2154984,JPYINR2451752.75CE,JPYINR,1.6525,17-05-2024,52.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154986,2154986,JPYINR2451754.25CE,JPYINR,0.46,17-05-2024,54.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154989,2154989,EURINR2451792.25PE,EURINR,2.2675,17-05-2024,92.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154991,2154991,GBPINR24517110PE,GBPINR,4.98,17-05-2024,110,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154993,2154993,JPYINR2451756.75PE,JPYINR,2.36,17-05-2024,56.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154995,2154995,USDINR2451783.5PE,USDINR,0.0875,17-05-2024,83.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154996,2154996,EURINR2451790.75CE,EURINR,0.16,17-05-2024,90.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154998,2154998,USDINR2451785PE,USDINR,1.45,17-05-2024,85,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2154999,2154999,EURINR2451792.25CE,EURINR,0.0075,17-05-2024,92.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155000,2155000,JPYINR2451750.75PE,JPYINR,0.0025,17-05-2024,50.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155001,2155001,JPYINR2451752.25PE,JPYINR,0.005,17-05-2024,52.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155006,2155006,GBPINR24517110CE,GBPINR,0.0025,17-05-2024,110,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155007,2155007,JPYINR2451756.75CE,JPYINR,0.0025,17-05-2024,56.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155008,2155008,USDINR2451783.5CE,USDINR,0.135,17-05-2024,83.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155009,2155009,USDINR2451785CE,USDINR,0.0025,17-05-2024,85,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155011,2155011,JPYINR2451750.75CE,JPYINR,3.63,17-05-2024,50.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155013,2155013,JPYINR2451752.25CE,JPYINR,2.1375,17-05-2024,52.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155016,2155016,EURINR2451788.5PE,EURINR,0.0425,17-05-2024,88.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155018,2155018,USDINR2451781.5PE,USDINR,0.0025,17-05-2024,81.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155019,2155019,USDINR2451783PE,USDINR,0.0025,17-05-2024,83,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155020,2155020,JPYINR2451750.25PE,JPYINR,0.0025,17-05-2024,50.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155022,2155022,EURINR2451788.5CE,EURINR,1.53,17-05-2024,88.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155024,2155024,GBPINR2451799.5PE,GBPINR,0.0025,17-05-2024,99.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155027,2155027,USDINR2451781.5CE,USDINR,2.0475,17-05-2024,81.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155028,2155028,USDINR2451783CE,USDINR,0.55,17-05-2024,83,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155029,2155029,JPYINR2451750.25CE,JPYINR,4.13,17-05-2024,50.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155031,2155031,GBPINR2451799.5CE,GBPINR,5.5175,17-05-2024,99.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155032,2155032,EURINR2451786.5PE,EURINR,0.0025,17-05-2024,86.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155034,2155034,EURINR2451788PE,EURINR,0.015,17-05-2024,88,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155038,2155038,USDINR2451781PE,USDINR,0.0025,17-05-2024,81,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155039,2155039,EURINR2451786.5CE,EURINR,3.485,17-05-2024,86.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155040,2155040,EURINR2451788CE,EURINR,2.0025,17-05-2024,88,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155044,2155044,GBPINR2451799PE,GBPINR,0.0025,17-05-2024,99,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155045,2155045,USDINR2451781CE,USDINR,2.5475,17-05-2024,81,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155052,2155052,EURINR2451787.75PE,EURINR,0.0075,17-05-2024,87.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155057,2155057,EURINR2451786CE,EURINR,3.985,17-05-2024,86,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155063,2155063,USDINR2451780.75PE,USDINR,0.0025,17-05-2024,80.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155065,2155065,USDINR2451782.25PE,USDINR,0.0025,17-05-2024,82.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155066,2155066,EURINR2451787.75CE,EURINR,2.245,17-05-2024,87.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155067,2155067,EURINR2451789.25CE,EURINR,0.9,17-05-2024,89.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155071,2155071,USDINR2451780.75CE,USDINR,2.7975,17-05-2024,80.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155072,2155072,USDINR2451782.25CE,USDINR,1.2975,17-05-2024,82.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155074,2155074,EURINR2451785.75PE,EURINR,0.0025,17-05-2024,85.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155075,2155075,EURINR2451787.25PE,EURINR,0.0025,17-05-2024,87.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155076,2155076,USDINR2451784.75PE,USDINR,1.2,17-05-2024,84.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155077,2155077,USDINR2451786.25PE,USDINR,2.7,17-05-2024,86.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155078,2155078,USDINR2451780.25PE,USDINR,0.0025,17-05-2024,80.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155081,2155081,EURINR2451787.25CE,EURINR,2.7375,17-05-2024,87.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155082,2155082,USDINR2451784.75CE,USDINR,0.0025,17-05-2024,84.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155083,2155083,USDINR2451786.25CE,USDINR,0.0025,17-05-2024,86.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155084,2155084,USDINR2451780.25CE,USDINR,3.2975,17-05-2024,80.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155086,2155086,GBPINR24517107.5PE,GBPINR,2.515,17-05-2024,107.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155089,2155089,USDINR2451782.75PE,USDINR,0.0025,17-05-2024,82.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155090,2155090,USDINR2451784.25PE,USDINR,0.7025,17-05-2024,84.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155091,2155091,EURINR2451789.75CE,EURINR,0.5675,17-05-2024,89.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155092,2155092,JPYINR2451749.75PE,JPYINR,0.0025,17-05-2024,49.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155094,2155094,GBPINR24517107.5CE,GBPINR,0.035,17-05-2024,107.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155096,2155096,GBPINR24517109CE,GBPINR,0.0025,17-05-2024,109,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155099,2155099,USDINR2451782.75CE,USDINR,0.7975,17-05-2024,82.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155101,2155101,USDINR2451784.25CE,USDINR,0.0025,17-05-2024,84.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155103,2155103,JPYINR2451749.75CE,JPYINR,4.63,17-05-2024,49.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155110,2155110,GBPINR24517105.5PE,GBPINR,0.8825,17-05-2024,105.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155111,2155111,GBPINR24517107PE,GBPINR,2.0525,17-05-2024,107,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2171368,2171368,GBPINR24705105PE,GBPINR,0.9775,05-07-2024,105,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155119,2155119,GBPINR24517107CE,GBPINR,0.0725,17-05-2024,107,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155123,2155123,JPYINR2451760.25PE,JPYINR,5.85,17-05-2024,60.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155125,2155125,JPYINR2451758.5PE,JPYINR,4.105,17-05-2024,58.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155130,2155130,JPYINR2451754PE,JPYINR,0.225,17-05-2024,54,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155131,2155131,GBPINR24517105PE,GBPINR,0.6,17-05-2024,105,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155133,2155133,JPYINR2451758.5CE,JPYINR,0.0025,17-05-2024,58.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155136,2155136,JPYINR2451754CE,JPYINR,0.61,17-05-2024,54,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155137,2155137,GBPINR24517105CE,GBPINR,0.62,17-05-2024,105,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155138,2155138,EURINR2451790.5PE,EURINR,0.74,17-05-2024,90.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155139,2155139,EURINR2451792PE,EURINR,2.025,17-05-2024,92,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155143,2155143,EURINR2451790.5CE,EURINR,0.23,17-05-2024,90.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155145,2155145,JPYINR2451750.5PE,JPYINR,0.0025,17-05-2024,50.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155146,2155146,GBPINR24517101.5PE,GBPINR,0.005,17-05-2024,101.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155147,2155147,JPYINR2451752PE,JPYINR,0.0025,17-05-2024,52,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155148,2155148,GBPINR24517103PE,GBPINR,0.065,17-05-2024,103,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155149,2155149,JPYINR2451756.5CE,JPYINR,0.005,17-05-2024,56.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155150,2155150,JPYINR2451758CE,JPYINR,0.0025,17-05-2024,58,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155152,2155152,GBPINR24517104.75PE,GBPINR,0.485,17-05-2024,104.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155153,2155153,GBPINR24517101.5CE,GBPINR,3.5225,17-05-2024,101.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155155,2155155,GBPINR24517106.25PE,GBPINR,1.415,17-05-2024,106.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155156,2155156,GBPINR24517103CE,GBPINR,2.0825,17-05-2024,103,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155158,2155158,USDINR2451779.75PE,USDINR,0.0025,17-05-2024,79.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155160,2155160,GBPINR24517104.75CE,GBPINR,0.7525,17-05-2024,104.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155161,2155161,JPYINR2451756PE,JPYINR,1.63,17-05-2024,56,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155162,2155162,GBPINR24517106.25CE,GBPINR,0.185,17-05-2024,106.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155163,2155163,EURINR2451790CE,EURINR,0.4325,17-05-2024,90,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155164,2155164,JPYINR2451750PE,JPYINR,0.0025,17-05-2024,50,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155165,2155165,USDINR2451779.75CE,USDINR,3.7975,17-05-2024,79.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155166,2155166,JPYINR2451754.5CE,JPYINR,0.335,17-05-2024,54.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155167,2155167,GBPINR24517108.75PE,GBPINR,3.735,17-05-2024,108.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155168,2155168,JPYINR2451756CE,JPYINR,0.0225,17-05-2024,56,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155169,2155169,GBPINR24517102.75PE,GBPINR,0.045,17-05-2024,102.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155173,2155173,GBPINR24517108.75CE,GBPINR,0.005,17-05-2024,108.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155176,2155176,JPYINR2451752.5PE,JPYINR,0.01,17-05-2024,52.5,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155177,2155177,GBPINR24517102.75CE,GBPINR,2.3125,17-05-2024,102.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155178,2155178,GBPINR24517104.25CE,GBPINR,1.0675,17-05-2024,104.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155183,2155183,JPYINR2451755.75PE,JPYINR,1.3975,17-05-2024,55.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155185,2155185,GBPINR24517106.75PE,GBPINR,1.8325,17-05-2024,106.75,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155186,2155186,JPYINR2451757.25PE,JPYINR,2.8575,17-05-2024,57.25,0.25,1,FUTCUR,FF,BCD_FO
BCD_FO|2155187,2155187,GBPINR24517108.25PE,GBPINR,3.24,17-05-2024,108.25,0.25,1,FUTCUR,FF,BCD_FO
